Customer_ID,Gender,Age_Group,City,Country,Customer_Segment,Acquisition_Channel
1407,Female,26-35,Amandamouth,Germany,Regular,Organic Search
1408,Male,26-35,East Jeremy,Poland,Regular,Paid Ads
1409,Other,46-55,Parkerstad,Spain,Regular,Email
1410,Other,26-35,East Nicole,Romania,Regular,Paid Ads
1411,Female,56-65,Hannaport,France,Regular,Social Media
1412,Female,36-45,Gregchester,Germany,Regular,Email
1413,Male,46-55,North Gregory,Spain,Regular,Email
1414,Female,56-65,Williamside,Finland,Regular,Organic Search
1415,Female,18-25,Port Thomastown,France,VIP,Paid Ads
1416,Male,18-25,South Angel,France,VIP,Organic Search
1417,Female,26-35,Port Meganland,Belgium,Regular,Email
1418,Male,36-45,Angelamouth,Croatia,Regular,Email
1419,Female,36-45,Hernandezburgh,Slovakia,Regular,Organic Search
1420,Male,18-25,West Omarborough,France,Regular,Paid Ads
1421,Other,66+,New Tammyhaven,Hungary,Regular,Email
1422,Other,36-45,Karenville,Italy,Regular,Email
1423,Female,46-55,West Lawrence,Austria,Regular,Paid Ads
1424,Female,26-35,Smallville,Denmark,Regular,Paid Ads
1425,Female,18-25,Velazquezfurt,Spain,VIP,Social Media
1426,Male,56-65,West Lindaside,Spain,Regular,Email
1427,Male,66+,South Ronald,France,Regular,Paid Ads
1428,Male,18-25,East Vincentfurt,Germany,Regular,Email
1429,Female,36-45,Port John,Germany,VIP,Email
1430,Other,36-45,North Sandra,Greece,Regular,Paid Ads
1431,Other,26-35,Kendrafurt,Italy,Regular,Organic Search
1432,Female,46-55,New Richard,Slovakia,Regular,Referral
1433,Male,18-25,Lake Cole,Slovakia,Regular,Email
1434,Female,66+,Carolynland,Estonia,Regular,Referral
1435,Other,66+,Davischester,Denmark,VIP,Email
1436,Female,36-45,South Louis,Greece,Regular,Referral
1437,Male,66+,South Mckenzie,Finland,Regular,Social Media
1438,Other,26-35,Thompsonshire,Germany,Regular,Organic Search
1439,Other,66+,West Janetport,Italy,VIP,Email
1440,Female,26-35,Melaniemouth,France,VIP,Email
1441,Other,66+,Christineland,Austria,Regular,Email
1442,Female,36-45,Port Aaron,Italy,Regular,Email
1443,Other,36-45,Justinchester,Ireland,Regular,Referral
1444,Female,18-25,East Kellyfort,Italy,Regular,Social Media
1445,Female,56-65,Munozchester,France,VIP,Referral
1446,Female,46-55,Lake Victoriashire,Portugal,Regular,Referral
1447,Female,26-35,Port Pamela,Greece,Regular,Email
1448,Male,36-45,Darrenshire,Germany,Regular,Email
1449,Male,56-65,West Meghanbury,Bulgaria,Regular,Organic Search
1450,Other,36-45,Wilsonfort,Germany,Regular,Email
1451,Other,26-35,Lake Jennifer,Spain,VIP,Referral
1452,Female,18-25,Brownshire,France,Regular,Social Media
1453,Female,46-55,Bowenberg,Hungary,Regular,Referral
1454,Male,26-35,Robinsonborough,France,Regular,Referral
1455,Other,36-45,West Alexanderchester,Germany,Regular,Referral
1456,Other,26-35,North Dave,Finland,VIP,Social Media
1457,Male,56-65,Gutierrezstad,Spain,Regular,Email
1458,Female,36-45,West Kevin,Spain,Regular,Referral
1459,Male,36-45,Mcmillanfort,Latvia,Regular,Email
1460,Female,26-35,Kimberlyview,Germany,Regular,Paid Ads
1461,Other,26-35,Rodriguezborough,France,Regular,Organic Search
1462,Female,66+,Port Scottside,France,Regular,Social Media
1463,Female,56-65,Flynnside,Germany,Regular,Organic Search
1464,Other,26-35,Adkinsburgh,Spain,Regular,Email
1465,Other,36-45,Lake Patriciaton,Portugal,Regular,Social Media
1466,Other,66+,Nolanshire,France,Regular,Email
1467,Male,18-25,Marvinville,Poland,VIP,Social Media
1468,Female,46-55,Garciafurt,Italy,Regular,Paid Ads
1469,Male,56-65,Bryanmouth,Germany,Regular,Paid Ads
1470,Other,56-65,Port Michaelberg,Sweden,Regular,Email
1471,Other,56-65,Lake Teresa,Austria,Regular,Organic Search
1472,Male,18-25,Marksfurt,Italy,Regular,Organic Search
1473,Female,66+,Jonesstad,Spain,Regular,Referral
1474,Other,56-65,Port Patrick,Denmark,Regular,Social Media
1475,Female,18-25,South Zachary,Germany,Regular,Organic Search
1476,Other,26-35,Woodmouth,France,Regular,Social Media
1477,Male,18-25,West Richardburgh,Germany,Regular,Organic Search
1478,Female,46-55,East Jennifer,Germany,VIP,Organic Search
1479,Other,56-65,Farmerville,Germany,Regular,Referral
1480,Female,18-25,East Kevin,Germany,VIP,Organic Search
1481,Male,56-65,Longchester,Portugal,Regular,Paid Ads
1482,Female,18-25,Davidland,France,VIP,Social Media
1483,Female,36-45,Susanmouth,Croatia,VIP,Email
1484,Other,26-35,Ramirezmouth,Czech Republic,Regular,Organic Search
1485,Other,18-25,Brownfurt,Germany,Regular,Paid Ads
1486,Male,56-65,New Felicia,Lithuania,VIP,Organic Search
1487,Other,66+,Scottbury,Slovakia,Regular,Email
1488,Other,18-25,North Carolynbury,France,VIP,Social Media
1489,Female,26-35,Port Bradleychester,Cyprus,Regular,Referral
1490,Female,18-25,South Robertshire,Germany,Regular,Email
1491,Female,66+,Lake Christine,Germany,Regular,Organic Search
1492,Female,18-25,New Carlos,Germany,Regular,Referral
1493,Female,66+,South Ricardo,Poland,Regular,Referral
1494,Female,36-45,Port Sara,France,Regular,Referral
1495,Male,46-55,South Jasmineshire,France,Regular,Social Media
1496,Other,46-55,Lauraview,France,Regular,Referral
1497,Other,66+,East Julie,Italy,VIP,Paid Ads
1498,Other,56-65,Anthonyberg,Italy,Regular,Paid Ads
1499,Male,36-45,Lake Annport,Germany,Regular,Referral
1500,Female,66+,Gouldton,Germany,Regular,Email
1501,Other,46-55,Hopkinschester,Poland,Regular,Email
1502,Female,56-65,North Jason,Croatia,Regular,Referral
1503,Female,46-55,Lake Lisa,Germany,Regular,Paid Ads
1504,Other,18-25,North Jeffton,Germany,Regular,Referral
1505,Male,46-55,Christinaborough,Belgium,Regular,Social Media
1506,Other,56-65,Lake Sara,Germany,VIP,Organic Search
1507,Other,46-55,New Dawn,Netherlands,Regular,Paid Ads
1508,Female,46-55,Lake Debra,France,Regular,Email
1509,Other,56-65,South Tiffany,Italy,VIP,Organic Search
1510,Male,46-55,Dustinhaven,Bulgaria,Regular,Referral
1511,Male,18-25,Moralesside,Italy,VIP,Social Media
1512,Male,46-55,Port Michaelmouth,Denmark,Regular,Social Media
1513,Female,18-25,West Matthewmouth,Greece,Regular,Referral
1514,Other,56-65,Pattymouth,Netherlands,Regular,Referral
1515,Male,56-65,Stonefort,Poland,VIP,Social Media
1516,Female,56-65,Ramirezshire,Spain,Regular,Social Media
1517,Male,56-65,Hunterberg,France,VIP,Social Media
1518,Other,56-65,East Tyler,Italy,VIP,Social Media
1519,Female,36-45,Nataliemouth,Italy,Regular,Referral
1520,Other,26-35,Martinezview,Italy,Regular,Social Media
1521,Other,18-25,Lake Andrewmouth,Poland,Regular,Organic Search
1522,Male,56-65,South Nicholasbury,Italy,Regular,Referral
1523,Female,56-65,Ellisonfurt,Netherlands,Regular,Referral
1524,Other,46-55,Griffinside,France,Regular,Social Media
1525,Female,36-45,Myersmouth,Italy,Regular,Referral
1526,Other,26-35,North Dalton,Germany,Regular,Email
1527,Other,36-45,Brentport,Sweden,VIP,Social Media
1528,Female,26-35,Stephanieside,Italy,Regular,Organic Search
1529,Other,26-35,Aguilarland,Austria,Regular,Organic Search
1530,Other,46-55,Lisafurt,France,Regular,Email
1531,Male,66+,Martinland,Portugal,Regular,Organic Search
1532,Female,18-25,West Joyce,Poland,Regular,Email
1533,Male,36-45,New Carolyntown,Spain,Regular,Social Media
1534,Female,46-55,Patrickview,Spain,Regular,Social Media
1535,Female,36-45,Perrystad,France,Regular,Referral
1536,Other,26-35,Warrenstad,Belgium,Regular,Email
1537,Other,46-55,North Susanburgh,Romania,Regular,Referral
1538,Other,56-65,East Tylertown,France,Regular,Referral
1539,Other,66+,Scottport,Ireland,VIP,Paid Ads
1540,Male,26-35,South Kimberly,Italy,VIP,Social Media
1541,Female,36-45,Christyland,Austria,Regular,Organic Search
1542,Female,36-45,East Adam,Netherlands,Regular,Paid Ads
1543,Other,26-35,Lake Johnbury,France,Regular,Organic Search
1544,Male,26-35,West Donna,Germany,Regular,Social Media
1545,Other,46-55,Lake Hector,Spain,Regular,Organic Search
1546,Female,26-35,Garyshire,France,VIP,Social Media
1547,Male,66+,East Anthony,Netherlands,Regular,Referral
1548,Male,18-25,West Rebecca,Czech Republic,Regular,Social Media
1549,Female,36-45,Webbmouth,Romania,Regular,Organic Search
1550,Other,26-35,New Alison,Italy,Regular,Email
1551,Male,56-65,New Michelle,Portugal,Regular,Email
1552,Other,36-45,West Coryport,Croatia,Regular,Organic Search
1553,Male,36-45,East Chelsea,France,Regular,Email
1554,Other,66+,Lake Roger,Portugal,Regular,Referral
1555,Male,26-35,New Jeffrey,France,Regular,Social Media
1556,Female,56-65,Matthewland,Italy,VIP,Email
1557,Male,36-45,Trevinostad,Italy,Regular,Referral
1558,Female,26-35,Drakeville,Belgium,Regular,Social Media
1559,Male,66+,Terryburgh,Hungary,Regular,Email
1560,Other,66+,Pughfort,Germany,Regular,Organic Search
1561,Other,26-35,North Kelsey,Belgium,Regular,Referral
1562,Other,36-45,Hardinmouth,France,Regular,Organic Search
1563,Male,46-55,South Darius,Spain,Regular,Referral
1564,Female,36-45,New Donna,Slovakia,VIP,Paid Ads
1565,Male,46-55,South Jose,France,Regular,Referral
1566,Female,18-25,Thomastown,Czech Republic,Regular,Referral
1567,Female,36-45,Jasonshire,Spain,Regular,Organic Search
1568,Other,36-45,West Steve,Hungary,Regular,Social Media
1569,Other,56-65,Chavezshire,Italy,Regular,Referral
1570,Male,66+,Sherylburgh,Belgium,Regular,Referral
1571,Male,18-25,West James,Sweden,Regular,Social Media
1572,Male,18-25,East Megan,France,VIP,Email
1573,Other,26-35,Sharonton,Greece,Regular,Referral
1574,Female,46-55,South Rebeccatown,Sweden,Regular,Paid Ads
1575,Other,56-65,West Jasonchester,France,Regular,Social Media
1576,Female,36-45,Marcuston,France,VIP,Referral
1577,Other,26-35,North Jamie,Ireland,VIP,Organic Search
1578,Other,56-65,New Joelville,Slovakia,Regular,Organic Search
1579,Male,36-45,West David,Latvia,Regular,Paid Ads
1580,Other,46-55,East Stephanie,Germany,Regular,Paid Ads
1581,Female,26-35,West Patriciaport,Germany,Regular,Organic Search
1582,Other,46-55,Mendezport,Germany,Regular,Referral
1583,Female,18-25,North Ann,Hungary,Regular,Paid Ads
1584,Female,36-45,South Tracyland,France,Regular,Referral
1585,Male,56-65,Lake Patriciaton,Germany,Regular,Social Media
1586,Male,46-55,Gonzalezborough,Greece,VIP,Paid Ads
1587,Female,26-35,Lake Dakota,Germany,Regular,Paid Ads
1588,Other,66+,Ochoaton,Italy,Regular,Organic Search
1589,Female,66+,New Michael,Spain,Regular,Paid Ads
1590,Other,46-55,Port Michaelfurt,Greece,Regular,Social Media
1591,Other,18-25,West Mauricefurt,Germany,VIP,Paid Ads
1592,Female,56-65,Port Philip,Spain,Regular,Email
1593,Male,18-25,Connerview,Greece,Regular,Email
1594,Female,66+,Cooperport,Italy,Regular,Email
1595,Male,36-45,East Chelsey,Germany,VIP,Referral
1596,Female,26-35,Port Jacqueline,Slovakia,VIP,Email
1597,Female,18-25,Port Calebmouth,Italy,Regular,Paid Ads
1598,Female,66+,Mayhaven,Spain,Regular,Referral
1599,Female,56-65,Turnerhaven,France,Regular,Social Media
1600,Female,26-35,Codyport,Spain,Regular,Referral
1601,Male,56-65,Harrisburgh,Czech Republic,Regular,Referral
1602,Male,18-25,West Jacquelineview,Germany,Regular,Organic Search
1603,Male,66+,New Marieborough,Spain,Regular,Organic Search
1604,Female,18-25,Michaelburgh,Bulgaria,Regular,Email
1605,Female,18-25,Robertsborough,Spain,Regular,Paid Ads
1606,Male,26-35,New Lisa,Germany,Regular,Paid Ads
1607,Other,56-65,North Matthewmouth,Hungary,Regular,Email
1608,Other,26-35,West Stephaniefort,Denmark,Regular,Organic Search
1609,Other,26-35,Lake Jillian,Spain,Regular,Organic Search
1610,Female,66+,Santosstad,France,VIP,Social Media
1611,Other,66+,Pottershire,Germany,VIP,Social Media
1612,Male,36-45,Joyburgh,Poland,VIP,Organic Search
1613,Other,66+,Anthonymouth,Spain,Regular,Social Media
1614,Male,36-45,West Jason,Poland,Regular,Email
1615,Female,66+,Martinezland,Croatia,Regular,Email
1616,Male,66+,Scottfurt,Germany,Regular,Organic Search
1617,Other,56-65,North Samanthafort,Portugal,Regular,Referral
1618,Male,46-55,New Joshuamouth,France,VIP,Paid Ads
1619,Female,36-45,Stephanieview,Germany,Regular,Paid Ads
1620,Female,46-55,West Gregorychester,Germany,Regular,Social Media
1621,Other,26-35,Burtonton,Finland,Regular,Organic Search
1622,Other,26-35,Riveraside,Hungary,Regular,Referral
1623,Other,56-65,East Lisa,Spain,Regular,Referral
1624,Other,26-35,South Ricky,Sweden,Regular,Referral
1625,Other,36-45,Lake Dawnmouth,Germany,Regular,Paid Ads
1626,Other,26-35,Lake Perry,Netherlands,Regular,Email
1627,Other,18-25,Lake Racheltown,Poland,Regular,Referral
1628,Female,36-45,South Jenniferview,Germany,VIP,Paid Ads
1629,Female,26-35,North Brian,Belgium,Regular,Social Media
1630,Other,18-25,Cindyton,Poland,Regular,Email
1631,Female,46-55,Lake Morganbury,Germany,VIP,Email
1632,Female,36-45,West Robertport,Sweden,Regular,Email
1633,Other,66+,South Kayla,Germany,Regular,Paid Ads
1634,Male,18-25,Matthewview,Austria,Regular,Social Media
1635,Other,46-55,East Erin,France,Regular,Referral
1636,Female,36-45,West Kara,Poland,Regular,Paid Ads
1637,Male,66+,Mckaytown,France,Regular,Social Media
1638,Male,46-55,Buckberg,Romania,Regular,Organic Search
1639,Male,26-35,Lake Shannonton,Italy,Regular,Referral
1640,Other,66+,Alexisburgh,Belgium,Regular,Referral
1641,Other,36-45,Gregoryville,France,Regular,Referral
1642,Male,26-35,South Danny,Sweden,VIP,Paid Ads
1643,Male,66+,Lake Lisa,Germany,Regular,Organic Search
1644,Other,26-35,Griffinland,France,Regular,Referral
1645,Other,26-35,Nicholasville,Austria,VIP,Referral
1646,Female,18-25,Matthewfort,Germany,VIP,Paid Ads
1647,Female,46-55,West Angelaview,Portugal,Regular,Referral
1648,Male,36-45,Katherinemouth,Poland,Regular,Referral
1649,Male,18-25,Timothyborough,Germany,Regular,Referral
1650,Female,66+,East Mark,Cyprus,Regular,Email
1651,Male,46-55,Mollyberg,Bulgaria,Regular,Email
1652,Other,66+,South Gabriel,Poland,Regular,Referral
1653,Male,56-65,West Lindashire,France,VIP,Email
1654,Male,36-45,Ginachester,France,Regular,Referral
1655,Male,46-55,Andradestad,Denmark,Regular,Social Media
1656,Female,18-25,Pattersonberg,Italy,VIP,Paid Ads
1657,Female,26-35,Lake Jessica,Spain,Regular,Email
1658,Female,56-65,Acostaport,Finland,Regular,Referral
1659,Female,66+,Hernandezville,Germany,Regular,Referral
1660,Other,66+,New Marcus,Hungary,Regular,Referral
1661,Male,56-65,Munozmouth,Sweden,Regular,Organic Search
1662,Male,26-35,North Jessebury,Netherlands,VIP,Email
1663,Female,46-55,Lake Christopherland,Spain,Regular,Paid Ads
1664,Male,36-45,West Davidmouth,Poland,Regular,Social Media
1665,Male,56-65,Alexanderhaven,Belgium,VIP,Organic Search
1666,Male,56-65,Nathanshire,Italy,Regular,Email
1667,Female,36-45,Jamesland,France,Regular,Organic Search
1668,Other,36-45,Jamesville,Czech Republic,Regular,Email
1669,Male,66+,South Brian,Poland,VIP,Referral
1670,Male,18-25,South Marthahaven,Sweden,Regular,Email
1671,Male,56-65,Jarvistown,Czech Republic,VIP,Organic Search
1672,Male,26-35,Richardshire,Germany,Regular,Paid Ads
1673,Other,46-55,Jacksonport,Greece,Regular,Referral
1674,Male,26-35,Tiffanyville,Portugal,Regular,Social Media
1675,Male,26-35,New Kyle,Sweden,Regular,Referral
1676,Male,26-35,Markport,Czech Republic,Regular,Referral
1677,Other,26-35,North Kimberlyside,Italy,VIP,Social Media
1678,Female,36-45,Garzaville,Greece,Regular,Paid Ads
1679,Other,46-55,Murphytown,Germany,Regular,Paid Ads
1680,Female,46-55,Lake Jacob,Sweden,Regular,Email
1681,Female,18-25,Paulamouth,Sweden,Regular,Organic Search
1682,Other,18-25,North Jeremychester,Greece,VIP,Social Media
1683,Male,46-55,Jeremyland,Italy,VIP,Organic Search
1684,Other,26-35,West Davidhaven,Netherlands,Regular,Organic Search
1685,Other,66+,Hamiltonborough,Estonia,Regular,Social Media
1686,Other,66+,Gallaghershire,Italy,Regular,Social Media
1687,Female,36-45,Wolfefurt,Greece,VIP,Social Media
1688,Other,26-35,South Meagan,Finland,Regular,Referral
1689,Other,56-65,Brendanton,Netherlands,Regular,Referral
1690,Other,46-55,West Kayla,Belgium,Regular,Social Media
1691,Other,36-45,West Rodneychester,Germany,Regular,Paid Ads
1692,Other,36-45,Barnesburgh,Spain,Regular,Email
1693,Other,36-45,Allenshire,Spain,Regular,Paid Ads
1694,Other,56-65,Jaredfurt,Germany,Regular,Social Media
1695,Other,18-25,Michaelshire,Greece,Regular,Social Media
1696,Other,36-45,Victorshire,France,VIP,Organic Search
1697,Other,66+,North Karenmouth,Italy,VIP,Social Media
1698,Other,56-65,Meghanview,Luxembourg,Regular,Email
1699,Male,36-45,Sarahport,Austria,Regular,Email
1700,Other,46-55,Kristineside,Belgium,Regular,Paid Ads
1701,Other,56-65,North Timothy,Germany,VIP,Social Media
1702,Male,66+,West Alexander,Spain,Regular,Referral
1703,Male,46-55,Rhodesmouth,Germany,Regular,Referral
1704,Male,36-45,Santosfort,France,Regular,Referral
1705,Other,46-55,West Stephen,Poland,Regular,Email
1706,Female,46-55,East Arielmouth,Spain,Regular,Referral
1707,Female,26-35,East Aliciabury,Portugal,VIP,Paid Ads
1708,Female,26-35,Lake Rebeccafort,Spain,Regular,Email
1709,Male,66+,New Davidport,Romania,Regular,Referral
1710,Male,56-65,Garciachester,Germany,Regular,Organic Search
1711,Female,18-25,West Tony,Poland,VIP,Email
1712,Other,26-35,Johnville,France,VIP,Social Media
1713,Female,36-45,Leeton,Bulgaria,Regular,Paid Ads
1714,Other,46-55,West Robin,Germany,VIP,Social Media
1715,Male,26-35,North Lisa,Denmark,Regular,Referral
1716,Other,36-45,Gonzalesland,Germany,VIP,Organic Search
1717,Other,36-45,North Joseph,Italy,Regular,Social Media
1718,Female,66+,South Jasmineville,Czech Republic,Regular,Paid Ads
1719,Other,66+,Gallegosmouth,Czech Republic,Regular,Referral
1720,Male,66+,North Kennethside,Netherlands,Regular,Email
1721,Female,46-55,North Angelaberg,Netherlands,Regular,Referral
1722,Male,66+,Johnathanburgh,Italy,Regular,Social Media
1723,Male,66+,East Matthew,Netherlands,VIP,Social Media
1724,Male,66+,East Jodi,Poland,Regular,Paid Ads
1725,Other,56-65,Michaeltown,Croatia,Regular,Email
1726,Female,56-65,Nicholasburgh,Spain,Regular,Organic Search
1727,Other,26-35,Kaylastad,Netherlands,Regular,Social Media
1728,Male,66+,East Tannerport,Czech Republic,Regular,Email
1729,Other,56-65,Austinstad,Italy,Regular,Email
1730,Male,36-45,East Mark,Germany,Regular,Referral
1731,Other,36-45,Murrayville,Germany,Regular,Organic Search
1732,Male,56-65,West Brady,Germany,VIP,Paid Ads
1733,Male,26-35,Brownhaven,France,Regular,Referral
1734,Male,56-65,Lake Roberthaven,Belgium,Regular,Paid Ads
1735,Male,36-45,New Mark,Germany,Regular,Social Media
1736,Female,36-45,Sanchezstad,Germany,Regular,Organic Search
1737,Male,56-65,East Erika,Germany,Regular,Referral
1738,Other,46-55,New Sydney,Spain,Regular,Social Media
1739,Female,56-65,Millerview,Germany,Regular,Referral
1740,Other,26-35,East Rebecca,Germany,Regular,Organic Search
1741,Other,66+,Paulland,France,VIP,Email
1742,Male,36-45,North Stephaniemouth,Netherlands,Regular,Referral
1743,Other,56-65,Port Jadeport,Germany,Regular,Paid Ads
1744,Male,26-35,South Davidtown,Italy,Regular,Referral
1745,Other,46-55,West Kathleenberg,Lithuania,VIP,Referral
1746,Other,36-45,South Jonathan,Lithuania,Regular,Paid Ads
1747,Female,36-45,Cowanton,Germany,Regular,Referral
1748,Other,26-35,West Ryan,Bulgaria,Regular,Email
1749,Male,66+,East Richard,France,Regular,Organic Search
1750,Female,66+,New Codymouth,France,VIP,Paid Ads
1751,Female,46-55,Marktown,Greece,Regular,Email
1752,Female,66+,Johnmouth,Croatia,Regular,Social Media
1753,Other,46-55,South Samanthaburgh,Cyprus,Regular,Social Media
1754,Female,56-65,Sharonburgh,Italy,Regular,Paid Ads
1755,Male,56-65,North Nathaniel,Netherlands,Regular,Organic Search
1756,Female,56-65,Jordanmouth,Belgium,Regular,Referral
1757,Other,18-25,New Jonathan,Czech Republic,Regular,Organic Search
