Subscription_ID,Customer_ID,Start_Date,End_Date,Plan_ID,Monthly_Fee,Status,Churn_Reason_ID,Lifetime_Value
2539,3133,2025-08-14,2026-04-10,BASIC,9.99,Churned,SERVICE-01,79.59
2540,2377,2025-07-26,,BASIC,9.99,Active,,62.6
2541,8127,2024-04-07,,PREMIUM,39.99,Active,,883.78
2542,2143,2023-11-04,,BASIC,9.99,Active,,272.39
2543,55,2025-04-07,2025-12-17,BASIC,9.99,Churned,COMP-01,84.58
2544,8916,2023-09-30,2023-11-08,PREMIUM,39.99,Churned,COMP-01,51.99
2545,225,2024-01-13,,STANDARD,19.99,Active,,498.42
2546,4052,2023-07-13,2024-10-15,STANDARD,19.99,Churned,SERVICE-01,306.51
2547,9080,2023-07-27,2025-06-28,STANDARD,19.99,Churned,COMP-01,467.77
2548,261,2026-01-28,2026-04-11,BASIC,9.99,Churned,SERVICE-01,24.31
2549,7089,2025-09-20,2026-03-20,STANDARD,19.99,Churned,TECH-01,120.61
2550,5767,2024-02-18,,STANDARD,19.99,Active,,474.43
2551,611,2023-06-27,2025-03-30,PREMIUM,39.99,Churned,PRICE-01,855.79
2552,5324,2024-01-27,,PREMIUM,39.99,Active,,978.42
2553,7553,2025-05-29,,PREMIUM,39.99,Active,,327.92
2554,114,2024-08-29,,STANDARD,19.99,Active,,345.83
2555,6471,2023-08-24,2025-05-24,PREMIUM,39.99,Churned,TECH-01,851.79
2556,9427,2025-03-27,,BASIC,9.99,Active,,102.9
2557,3161,2024-12-29,,PREMIUM,39.99,Active,,529.2
2558,4370,2023-08-18,2024-03-27,PREMIUM,39.99,Churned,SERVICE-02,295.93
2559,2181,2025-01-20,,STANDARD,19.99,Active,,249.87
2560,6794,2023-11-18,,BASIC,9.99,Active,,267.73
2561,3177,2025-05-06,2027-04-23,STANDARD,19.99,Churned,SERVICE-02,477.76
2562,1090,2023-02-17,2024-06-29,STANDARD,19.99,Churned,SERVICE-01,331.83
2563,3035,2025-06-06,,PREMIUM,39.99,Active,,317.25
2564,9348,2026-03-15,,PREMIUM,39.99,Active,,-58.65
2565,2948,2025-05-23,,PREMIUM,39.99,Active,,335.92
2566,1627,2026-01-02,2027-08-08,STANDARD,19.99,Churned,PROD-01,388.47
2567,7572,2025-07-07,,PREMIUM,39.99,Active,,275.93
2568,1441,2024-04-19,,PREMIUM,39.99,Active,,867.78
2569,1578,2023-09-28,,PREMIUM,39.99,Active,,1139.72
2570,5373,2025-07-29,2026-12-24,BASIC,9.99,Churned,PRICE-01,170.83
2571,5925,2025-04-27,2026-09-22,BASIC,9.99,Churned,SERVICE-01,170.83
2572,5538,2025-05-12,,BASIC,9.99,Active,,87.58
2573,2672,2025-06-22,,STANDARD,19.99,Active,,147.93
2574,8754,2024-06-17,,BASIC,9.99,Active,,197.14
2575,8793,2024-05-14,,PREMIUM,39.99,Active,,834.46
2576,6316,2023-03-28,,STANDARD,19.99,Active,,692.32
2577,9695,2025-11-08,,PREMIUM,39.99,Active,,110.64
2578,410,2025-02-25,,BASIC,9.99,Active,,112.89
2579,9405,2025-10-28,2026-06-20,BASIC,9.99,Churned,COMP-01,78.25
2580,7558,2023-12-31,,BASIC,9.99,Active,,253.41
2581,4561,2025-06-23,,PREMIUM,39.99,Active,,294.59
2582,2757,2025-05-04,,BASIC,9.99,Active,,90.24
2583,4530,2025-04-14,2026-11-15,PREMIUM,39.99,Churned,TECH-01,773.14
2584,5074,2024-08-06,,BASIC,9.99,Active,,180.49
2585,2859,2025-10-13,,PREMIUM,39.99,Active,,145.3
2586,1232,2024-12-04,,STANDARD,19.99,Active,,281.19
2587,6397,2023-05-24,,BASIC,9.99,Active,,327.01
2588,8732,2024-10-24,,STANDARD,19.99,Active,,308.51
2589,3212,2023-03-17,2023-10-22,STANDARD,19.99,Churned,PRICE-02,145.93
2590,6727,2025-12-02,,PREMIUM,39.99,Active,,78.65
2591,3724,2025-10-11,,BASIC,9.99,Active,,36.96
2592,9347,2025-09-17,,BASIC,9.99,Active,,44.95
2593,5219,2023-10-25,,STANDARD,19.99,Active,,551.72
2594,8193,2024-04-20,2025-01-29,STANDARD,19.99,Churned,TECH-01,189.24
2595,2927,2025-10-22,2026-01-03,BASIC,9.99,Churned,TECH-01,24.31
2596,9730,2025-11-30,,STANDARD,19.99,Active,,40.65
2597,9852,2025-07-12,,STANDARD,19.99,Active,,134.6
2598,1667,2024-07-24,,STANDARD,19.99,Active,,369.81
2599,3084,2025-08-26,2027-01-21,BASIC,9.99,Churned,COMP-01,170.83
2600,49,2024-06-21,,PREMIUM,39.99,Active,,783.8
2601,9358,2024-08-26,,PREMIUM,39.99,Active,,695.83
2602,8208,2024-01-24,,STANDARD,19.99,Active,,491.09
2603,6871,2024-08-20,,BASIC,9.99,Active,,175.82
2604,9777,2024-06-13,,PREMIUM,39.99,Active,,794.47
2605,1519,2024-07-04,,BASIC,9.99,Active,,191.48
2606,5753,2024-11-06,2025-05-21,STANDARD,19.99,Churned,SERVICE-01,130.6
2607,7905,2023-06-17,,PREMIUM,39.99,Active,,1277.01
2608,1130,2024-02-01,2025-12-02,BASIC,9.99,Churned,COMP-01,223.11
2609,552,2024-04-09,,BASIC,9.99,Active,,220.11
2610,5677,2025-10-16,2027-07-12,STANDARD,19.99,Churned,PROD-01,422.46
2611,5627,2023-05-08,,STANDARD,19.99,Active,,665.0
2612,898,2025-09-28,,STANDARD,19.99,Active,,82.63
2613,1208,2025-01-15,,STANDARD,19.99,Active,,253.21
2614,6263,2023-03-19,,PREMIUM,39.99,Active,,1396.98
2615,6134,2023-12-16,,PREMIUM,39.99,Active,,1034.41
2616,2563,2023-06-29,,STANDARD,19.99,Active,,630.35
2617,2536,2024-08-29,,BASIC,9.99,Active,,172.83
2618,1862,2024-01-07,,STANDARD,19.99,Active,,502.42
2619,9311,2025-07-19,2027-03-15,BASIC,9.99,Churned,PRICE-02,201.13
2620,9248,2023-07-09,,PREMIUM,39.99,Active,,1247.69
2621,3177,2025-03-05,,STANDARD,19.99,Active,,220.56
2622,3717,2024-02-26,,PREMIUM,39.99,Active,,938.43
2623,6430,2025-05-06,2027-04-17,PREMIUM,39.99,Churned,SERVICE-02,947.76
2624,3027,2024-08-07,,BASIC,9.99,Active,,180.15
2625,3548,2023-07-19,2024-05-29,BASIC,9.99,Churned,COMP-01,104.89
2626,9959,2024-09-13,2025-03-06,BASIC,9.99,Churned,PRICE-02,57.94
2627,7627,2026-01-06,2027-04-11,STANDARD,19.99,Churned,SERVICE-02,306.51
2628,7797,2025-07-20,2026-09-07,PREMIUM,39.99,Churned,SERVICE-02,551.86
2629,8935,2025-11-06,,STANDARD,19.99,Active,,56.64
2630,3052,2023-12-06,,STANDARD,19.99,Active,,523.74
2631,4810,2023-05-28,,PREMIUM,39.99,Active,,1303.67
2632,6858,2023-06-02,2025-03-11,PREMIUM,39.99,Churned,COMP-01,863.78
2633,9017,2023-08-28,,PREMIUM,39.99,Active,,1181.04
2634,7975,2023-04-14,,STANDARD,19.99,Active,,680.99
2635,4683,2025-01-29,2026-08-24,STANDARD,19.99,Churned,SERVICE-01,381.14
2636,7193,2024-10-08,,PREMIUM,39.99,Active,,638.51
2637,4904,2025-12-15,,STANDARD,19.99,Active,,30.65
2638,9532,2025-01-22,,BASIC,9.99,Active,,124.21
2639,7348,2023-02-12,,PREMIUM,39.99,Active,,1443.64
2640,6323,2024-04-26,,PREMIUM,39.99,Active,,858.45
2641,9167,2024-11-28,,STANDARD,19.99,Active,,285.19
2642,5667,2025-06-12,,BASIC,9.99,Active,,77.26
2643,8543,2026-02-15,2026-10-15,STANDARD,19.99,Churned,SERVICE-01,161.25
2644,1768,2023-10-16,,BASIC,9.99,Active,,278.72
2645,7874,2023-02-26,,PREMIUM,39.99,Active,,1424.98
2646,4254,2025-06-24,,PREMIUM,39.99,Active,,293.26
2647,4664,2023-09-10,2025-08-21,PREMIUM,39.99,Churned,SERVICE-02,947.76
2648,7231,2023-02-26,,STANDARD,19.99,Active,,712.31
2649,6678,2026-02-09,,BASIC,9.99,Active,,-3.33
2650,1268,2026-03-10,,BASIC,9.99,Active,,-12.99
2651,8584,2025-02-06,,PREMIUM,39.99,Active,,477.21
2652,2934,2025-05-09,,STANDARD,19.99,Active,,177.24
2653,9315,2025-08-12,2026-11-04,STANDARD,19.99,Churned,PROD-01,299.18
2654,8837,2024-01-24,2026-01-08,PREMIUM,39.99,Churned,SERVICE-02,953.1
2655,7178,2024-03-24,2025-02-06,PREMIUM,39.99,Churned,PROD-01,425.23
2656,2863,2024-07-07,,BASIC,9.99,Active,,190.48
2657,499,2023-03-25,2024-03-21,PREMIUM,39.99,Churned,SERVICE-02,482.55
2658,8766,2023-09-08,,STANDARD,19.99,Active,,583.04
2659,2364,2025-01-25,,BASIC,9.99,Active,,123.21
2660,4291,2023-12-23,,STANDARD,19.99,Active,,512.41
2661,8705,2024-03-23,,PREMIUM,39.99,Active,,903.77
2662,5210,2025-03-24,,BASIC,9.99,Active,,103.9
2663,1408,2025-04-13,,BASIC,9.99,Active,,97.24
2664,1176,2026-06-05,2027-12-20,PREMIUM,39.99,Churned,PRICE-02,750.48
2665,8222,2024-02-22,2025-12-21,PREMIUM,39.99,Churned,PRICE-01,890.44
2666,8711,2026-06-29,2027-10-12,PREMIUM,39.99,Churned,PROD-01,626.51
2667,8340,2024-07-20,,STANDARD,19.99,Active,,372.48
2668,1771,2026-02-24,,PREMIUM,39.99,Active,,-33.33
2669,6716,2025-01-01,2025-05-15,BASIC,9.99,Churned,SERVICE-02,44.62
2670,231,2024-02-28,,PREMIUM,39.99,Active,,935.77
2671,3882,2023-04-01,,PREMIUM,39.99,Active,,1379.65
2672,607,2024-02-07,2025-02-13,BASIC,9.99,Churned,SERVICE-01,123.88
2673,2703,2023-08-02,,BASIC,9.99,Active,,303.7
2674,1276,2025-01-06,,PREMIUM,39.99,Active,,518.54
2675,6322,2024-02-20,,STANDARD,19.99,Active,,473.1
2676,9849,2025-09-21,2027-05-18,STANDARD,19.99,Churned,SERVICE-02,402.47
2677,3206,2025-03-23,,STANDARD,19.99,Active,,208.56
2678,8897,2023-12-30,,BASIC,9.99,Active,,253.75
2679,2948,2025-01-05,2026-05-24,BASIC,9.99,Churned,PROD-01,167.83
2680,2038,2023-05-18,,BASIC,9.99,Active,,329.0
2681,1323,2023-08-31,,PREMIUM,39.99,Active,,1177.04
2682,2345,2023-05-29,2025-03-04,BASIC,9.99,Churned,COMP-01,214.78
2683,844,2023-01-01,2024-07-30,BASIC,9.99,Churned,SERVICE-01,191.81
2684,7256,2026-06-04,,PREMIUM,39.99,Active,,-166.63
2685,5454,2025-10-18,,STANDARD,19.99,Active,,69.3
2686,7961,2023-04-30,,BASIC,9.99,Active,,335.0
2687,3549,2024-01-19,,BASIC,9.99,Active,,247.09
2688,3751,2026-01-21,,PREMIUM,39.99,Active,,12.0
2689,2088,2024-07-02,2024-10-07,PREMIUM,39.99,Churned,COMP-01,129.3
2690,3950,2025-10-21,,STANDARD,19.99,Active,,67.3
2691,4304,2026-04-19,,PREMIUM,39.99,Active,,-105.31
2692,5871,2025-02-08,,PREMIUM,39.99,Active,,474.55
2693,163,2024-02-21,,PREMIUM,39.99,Active,,945.1
2694,9838,2023-05-23,2024-11-12,PREMIUM,39.99,Churned,PRICE-02,718.49
2695,2265,2026-04-07,2027-08-14,PREMIUM,39.99,Churned,SERVICE-01,658.5
2696,8364,2025-11-17,2027-02-27,STANDARD,19.99,Churned,PRICE-02,311.18
2697,7770,2026-05-28,2027-01-07,BASIC,9.99,Churned,SERVICE-02,74.59
2698,874,2024-02-03,,PREMIUM,39.99,Active,,969.09
2699,4897,2023-10-12,2025-05-01,STANDARD,19.99,Churned,SERVICE-01,377.81
2700,5697,2023-03-04,,PREMIUM,39.99,Active,,1416.98
2701,477,2025-10-10,,PREMIUM,39.99,Active,,149.3
2702,6542,2025-06-04,,BASIC,9.99,Active,,79.92
2703,7658,2023-01-24,,PREMIUM,39.99,Active,,1468.97
2704,896,2023-12-09,,STANDARD,19.99,Active,,521.74
2705,6975,2024-09-07,,STANDARD,19.99,Active,,339.83
2706,5433,2026-04-05,2027-12-05,PREMIUM,39.99,Churned,COMP-01,811.8
2707,9067,2025-08-23,,STANDARD,19.99,Active,,106.61
2708,4385,2026-06-23,2027-08-25,STANDARD,19.99,Churned,PRICE-02,285.19
2709,1346,2025-08-03,2027-08-03,BASIC,9.99,Churned,SERVICE-01,243.09
2710,2291,2024-04-07,2025-12-21,PREMIUM,39.99,Churned,PRICE-02,830.46
2711,7513,2023-03-29,,STANDARD,19.99,Active,,691.65
2712,9292,2025-01-01,,BASIC,9.99,Active,,131.2
2713,1509,2023-08-02,,PREMIUM,39.99,Active,,1215.7
2714,2268,2024-11-03,,BASIC,9.99,Active,,150.85
2715,1213,2023-05-15,,STANDARD,19.99,Active,,660.34
2716,2269,2023-09-17,,PREMIUM,39.99,Active,,1154.38
2717,5800,2025-06-21,,BASIC,9.99,Active,,74.26
2718,8350,2025-04-15,,STANDARD,19.99,Active,,193.24
2719,4763,2024-05-09,2026-04-24,BASIC,9.99,Churned,SERVICE-01,238.09
2720,2707,2023-03-05,,BASIC,9.99,Active,,353.65
2721,21,2025-08-23,2026-12-28,PREMIUM,39.99,Churned,SERVICE-02,655.84
2722,7801,2023-02-25,,STANDARD,19.99,Active,,712.98
2723,884,2026-04-08,,BASIC,9.99,Active,,-22.64
2724,2596,2023-04-17,,PREMIUM,39.99,Active,,1358.33
2725,7796,2023-10-11,,BASIC,9.99,Active,,280.39
2726,7607,2023-06-01,2024-03-02,PREMIUM,39.99,Churned,PRICE-02,366.57
2727,6983,2025-03-25,2026-10-20,STANDARD,19.99,Churned,SERVICE-01,382.48
2728,6918,2025-12-01,2026-08-12,STANDARD,19.99,Churned,PRICE-01,169.25
2729,1014,2025-05-24,,BASIC,9.99,Active,,83.58
2730,3801,2025-03-24,2026-04-20,PREMIUM,39.99,Churned,TECH-01,522.54
2731,4220,2023-03-28,,BASIC,9.99,Active,,345.99
2732,7122,2023-02-28,,STANDARD,19.99,Active,,710.98
2733,5825,2023-07-28,,PREMIUM,39.99,Active,,1222.36
2734,2852,2023-03-16,,BASIC,9.99,Active,,349.98
2735,4549,2025-12-19,,STANDARD,19.99,Active,,27.99
2736,6875,2023-07-24,,PREMIUM,39.99,Active,,1227.69
2737,4448,2026-02-01,,BASIC,9.99,Active,,-0.67
2738,2232,2023-09-05,,PREMIUM,39.99,Active,,1170.37
2739,1310,2024-07-09,,BASIC,9.99,Active,,189.81
2740,5992,2025-08-21,,PREMIUM,39.99,Active,,215.95
2741,8515,2025-04-25,2025-11-13,BASIC,9.99,Churned,PROD-01,67.27
2742,3376,2025-05-03,,BASIC,9.99,Active,,90.58
2743,1958,2025-12-16,,STANDARD,19.99,Active,,29.98
2744,5405,2025-11-16,,STANDARD,19.99,Active,,49.97
2745,6760,2025-12-03,2027-04-15,STANDARD,19.99,Churned,SERVICE-02,331.83
2746,3055,2026-06-21,,STANDARD,19.99,Active,,-94.62
2747,5629,2024-02-27,2025-07-21,STANDARD,19.99,Churned,SERVICE-01,339.83
2748,9872,2023-05-03,,STANDARD,19.99,Active,,668.33
2749,3778,2025-01-29,,BASIC,9.99,Active,,121.88
2750,6803,2024-05-11,2025-01-11,PREMIUM,39.99,Churned,PRICE-01,326.58
2751,680,2025-08-17,,BASIC,9.99,Active,,55.28
2752,6344,2025-12-10,,STANDARD,19.99,Active,,33.98
2753,7033,2025-12-10,,BASIC,9.99,Active,,16.98
2754,4584,2026-03-02,,STANDARD,19.99,Active,,-20.66
2755,6082,2024-06-30,,PREMIUM,39.99,Active,,771.81
2756,1631,2024-08-19,2024-10-02,BASIC,9.99,Churned,PRICE-02,14.65
2757,5673,2023-10-29,,PREMIUM,39.99,Active,,1098.39
2758,8249,2024-03-04,,PREMIUM,39.99,Active,,929.1
2759,6194,2025-10-28,,BASIC,9.99,Active,,31.3
2760,7759,2024-04-20,,STANDARD,19.99,Active,,433.12
2761,3069,2026-03-21,,STANDARD,19.99,Active,,-33.32
2762,9928,2026-01-23,,BASIC,9.99,Active,,2.33
2763,3019,2024-02-06,2024-08-31,BASIC,9.99,Churned,PRICE-02,68.93
2764,9008,2024-05-09,2025-11-18,STANDARD,19.99,Churned,TECH-01,371.81
2765,8968,2023-08-02,,BASIC,9.99,Active,,303.7
2766,7123,2023-01-20,2024-12-02,STANDARD,19.99,Churned,SERVICE-01,454.44
2767,9325,2025-05-12,,STANDARD,19.99,Active,,175.25
2768,5127,2023-10-17,2023-11-18,PREMIUM,39.99,Churned,PROD-01,42.66
2769,1917,2024-04-05,2026-03-14,PREMIUM,39.99,Churned,PROD-01,943.76
2770,4377,2025-11-25,2026-08-27,BASIC,9.99,Churned,SERVICE-01,91.58
2771,6784,2024-09-28,,BASIC,9.99,Active,,162.84
2772,5461,2024-07-21,,BASIC,9.99,Active,,185.81
2773,1267,2024-03-30,2025-10-01,BASIC,9.99,Churned,SERVICE-02,183.15
2774,88,2025-11-04,,PREMIUM,39.99,Active,,115.97
2775,68,2024-05-15,,BASIC,9.99,Active,,208.12
2776,2294,2023-10-26,,BASIC,9.99,Active,,275.39
2777,903,2024-10-08,,STANDARD,19.99,Active,,319.17
2778,2734,2023-06-18,,BASIC,9.99,Active,,318.68
2779,3851,2025-01-07,2026-03-05,PREMIUM,39.99,Churned,TECH-01,562.53
2780,808,2024-08-21,,PREMIUM,39.99,Active,,702.49
2781,497,2024-08-27,,STANDARD,19.99,Active,,347.16
2782,1162,2023-05-05,,STANDARD,19.99,Active,,667.0
2783,255,2026-01-05,,BASIC,9.99,Active,,8.33
2784,8791,2023-07-28,,BASIC,9.99,Active,,305.36
2785,7632,2026-03-13,2027-12-31,STANDARD,19.99,Churned,PROD-01,438.45
2786,1633,2025-08-07,2026-03-21,BASIC,9.99,Churned,COMP-01,75.26
2787,721,2025-04-21,,STANDARD,19.99,Active,,189.24
2788,955,2024-04-07,,PREMIUM,39.99,Active,,883.78
2789,8698,2023-03-25,2024-05-01,PREMIUM,39.99,Churned,SERVICE-02,537.2
2790,7039,2023-09-23,,BASIC,9.99,Active,,286.38
2791,3226,2024-03-01,,BASIC,9.99,Active,,233.1
2792,3910,2023-08-09,,STANDARD,19.99,Active,,603.03
2793,5004,2026-01-12,,STANDARD,19.99,Active,,11.99
2794,3265,2025-05-03,2025-08-03,BASIC,9.99,Churned,PROD-01,30.64
2795,5726,2023-04-25,2024-03-01,BASIC,9.99,Churned,PRICE-01,103.56
2796,7004,2026-01-01,2027-11-12,PREMIUM,39.99,Churned,PROD-01,906.44
2797,5144,2025-10-12,2026-12-06,STANDARD,19.99,Churned,COMP-01,279.86
2798,6811,2023-07-14,,STANDARD,19.99,Active,,620.36
2799,4168,2025-03-25,,STANDARD,19.99,Active,,207.23
2800,1968,2024-03-17,,STANDARD,19.99,Active,,455.77
2801,8275,2025-10-28,,STANDARD,19.99,Active,,62.64
2802,83,2023-08-19,2024-01-08,BASIC,9.99,Churned,PRICE-02,47.29
2803,7268,2024-01-22,,STANDARD,19.99,Active,,492.42
2804,8366,2023-11-22,,STANDARD,19.99,Active,,533.07
2805,1600,2025-06-09,2026-03-12,BASIC,9.99,Churned,COMP-01,91.91
2806,2922,2026-05-26,2026-11-22,BASIC,9.99,Churned,SERVICE-01,59.94
2807,8884,2024-08-26,,PREMIUM,39.99,Active,,695.83
2808,7879,2025-02-21,2025-09-07,STANDARD,19.99,Churned,PROD-01,131.93
2809,2315,2023-02-04,2023-12-06,BASIC,9.99,Churned,SERVICE-01,101.56
2810,728,2026-01-24,,BASIC,9.99,Active,,2.0
2811,1944,2023-07-06,,STANDARD,19.99,Active,,625.69
2812,6047,2026-03-21,,STANDARD,19.99,Active,,-33.32
2813,6907,2025-12-04,,STANDARD,19.99,Active,,37.98
2814,827,2023-05-17,,BASIC,9.99,Active,,329.34
2815,5759,2023-04-12,,PREMIUM,39.99,Active,,1364.99
2816,2009,2023-06-27,2024-01-09,PREMIUM,39.99,Churned,PROD-01,261.27
2817,4394,2024-02-21,,STANDARD,19.99,Active,,472.43
2818,3912,2024-10-16,,PREMIUM,39.99,Active,,627.84
2819,3377,2025-03-15,,STANDARD,19.99,Active,,213.89
2820,9469,2025-05-18,,BASIC,9.99,Active,,85.58
2821,2104,2023-06-02,2025-04-19,STANDARD,19.99,Churned,PROD-01,457.77
2822,6372,2025-09-23,,BASIC,9.99,Active,,42.96
2823,5244,2024-07-01,,PREMIUM,39.99,Active,,770.47
2824,5751,2023-03-11,,PREMIUM,39.99,Active,,1407.65
2825,310,2024-06-07,,PREMIUM,39.99,Active,,802.47
2826,8164,2025-03-19,,STANDARD,19.99,Active,,211.23
2827,1615,2025-05-01,,PREMIUM,39.99,Active,,365.24
2828,8339,2025-11-07,2027-06-24,BASIC,9.99,Churned,PRICE-02,197.8
2829,3156,2023-05-10,,STANDARD,19.99,Active,,663.67
2830,8807,2023-09-24,,STANDARD,19.99,Active,,572.38
2831,6360,2025-12-16,2026-12-08,PREMIUM,39.99,Churned,PRICE-01,475.88
2832,1727,2024-04-15,,PREMIUM,39.99,Active,,873.12
2833,8875,2024-02-17,,BASIC,9.99,Active,,237.43
2834,6011,2026-05-23,2028-05-14,PREMIUM,39.99,Churned,SERVICE-01,962.43
2835,1789,2024-05-22,2024-12-19,PREMIUM,39.99,Churned,COMP-01,281.26
2836,3700,2024-02-05,2024-12-17,BASIC,9.99,Churned,SERVICE-01,105.23
2837,7432,2023-05-10,,BASIC,9.99,Active,,331.67
2838,7354,2025-10-05,,BASIC,9.99,Active,,38.96
2839,7982,2023-10-13,,PREMIUM,39.99,Active,,1119.72
2840,774,2025-04-30,,STANDARD,19.99,Active,,183.24
2841,6581,2025-08-15,,BASIC,9.99,Active,,55.94
2842,9257,2023-10-06,,STANDARD,19.99,Active,,564.38
2843,7750,2023-10-29,,PREMIUM,39.99,Active,,1098.39
2844,624,2024-02-17,,PREMIUM,39.99,Active,,950.43
2845,6359,2024-05-30,,BASIC,9.99,Active,,203.13
2846,7873,2024-07-01,,STANDARD,19.99,Active,,385.14
2847,9796,2025-05-08,2025-06-07,PREMIUM,39.99,Churned,SERVICE-02,39.99
2848,362,2024-07-17,,STANDARD,19.99,Active,,374.48
2849,7106,2026-04-24,2026-06-03,PREMIUM,39.99,Churned,COMP-01,53.32
2850,5889,2026-03-15,,STANDARD,19.99,Active,,-29.32
2851,1644,2024-10-31,2026-06-22,BASIC,9.99,Churned,PRICE-02,199.47
2852,9022,2026-03-14,,PREMIUM,39.99,Active,,-57.32
2853,1425,2023-07-30,,PREMIUM,39.99,Active,,1219.7
2854,7878,2024-07-26,,STANDARD,19.99,Active,,368.48
2855,4985,2024-09-18,,BASIC,9.99,Active,,166.17
2856,3891,2023-11-28,,BASIC,9.99,Active,,264.4
2857,5272,2023-09-07,2024-10-27,BASIC,9.99,Churned,PRICE-02,138.53
2858,1850,2025-02-15,,STANDARD,19.99,Active,,232.55
2859,2206,2024-04-14,,PREMIUM,39.99,Active,,874.45
2860,6686,2025-04-11,,PREMIUM,39.99,Active,,391.9
2861,6624,2023-05-18,,BASIC,9.99,Active,,329.0
2862,5240,2024-10-06,,PREMIUM,39.99,Active,,641.17
2863,7078,2024-05-18,,BASIC,9.99,Active,,207.13
2864,5197,2025-11-04,,PREMIUM,39.99,Active,,115.97
2865,9691,2025-06-12,2027-05-26,STANDARD,19.99,Churned,PROD-01,475.1
2866,2779,2026-04-09,,BASIC,9.99,Active,,-22.98
2867,9303,2024-06-16,,PREMIUM,39.99,Active,,790.47
2868,5544,2025-03-15,,STANDARD,19.99,Active,,213.89
2869,3943,2025-09-14,,BASIC,9.99,Active,,45.95
2870,5730,2023-06-09,,PREMIUM,39.99,Active,,1287.68
2871,9041,2026-06-08,,STANDARD,19.99,Active,,-85.96
2872,4025,2023-03-29,2025-01-18,STANDARD,19.99,Churned,PRICE-01,440.45
2873,643,2023-07-17,,PREMIUM,39.99,Active,,1237.02
2874,3810,2023-02-16,2024-09-27,STANDARD,19.99,Churned,PRICE-02,392.47
2875,1400,2025-11-14,2026-06-22,PREMIUM,39.99,Churned,SERVICE-02,293.26
2876,2681,2025-11-22,2027-03-20,STANDARD,19.99,Churned,COMP-01,321.84
2877,3436,2024-06-29,,STANDARD,19.99,Active,,386.47
2878,9551,2023-01-30,,PREMIUM,39.99,Active,,1460.97
2879,3079,2025-02-02,2026-07-30,BASIC,9.99,Churned,PRICE-01,180.82
2880,9125,2023-10-26,,BASIC,9.99,Active,,275.39
2881,7764,2025-11-24,2027-05-10,BASIC,9.99,Churned,SERVICE-02,177.16
2882,1537,2024-06-21,,BASIC,9.99,Active,,195.8
2883,4662,2025-08-08,,BASIC,9.99,Active,,58.27
2884,8052,2026-02-26,,BASIC,9.99,Active,,-8.99
2885,8161,2024-05-07,,STANDARD,19.99,Active,,421.79
2886,4288,2024-04-19,,BASIC,9.99,Active,,216.78
2887,1088,2025-03-05,,PREMIUM,39.99,Active,,441.22
2888,8659,2024-02-07,,BASIC,9.99,Active,,240.76
2889,1019,2024-08-28,2024-12-28,BASIC,9.99,Churned,PRICE-02,40.63
2890,3913,2024-02-24,2026-01-07,BASIC,9.99,Churned,PRICE-02,227.44
2891,1925,2025-01-03,2026-09-27,STANDARD,19.99,Churned,PRICE-01,421.12
2892,4183,2024-09-13,,BASIC,9.99,Active,,167.83
2893,4051,2025-06-28,,PREMIUM,39.99,Active,,287.93
2894,1785,2024-07-05,,STANDARD,19.99,Active,,382.48
2895,9152,2025-04-28,2027-01-12,PREMIUM,39.99,Churned,PRICE-02,831.79
2896,7637,2024-06-16,2025-04-14,STANDARD,19.99,Churned,SERVICE-01,201.23
2897,4093,2025-12-21,,PREMIUM,39.99,Active,,53.32
2898,6890,2025-02-22,,STANDARD,19.99,Active,,227.89
2899,1237,2026-01-02,2026-12-15,PREMIUM,39.99,Churned,SERVICE-02,462.55
2900,9190,2024-02-23,2025-04-10,PREMIUM,39.99,Churned,PROD-01,549.2
2901,8935,2025-11-02,2026-07-01,PREMIUM,39.99,Churned,SERVICE-02,321.25
2902,5379,2026-06-26,2027-06-07,PREMIUM,39.99,Churned,SERVICE-02,461.22
2903,730,2026-05-17,2026-09-30,PREMIUM,39.99,Churned,SERVICE-01,181.29
2904,8444,2023-02-26,2023-07-27,STANDARD,19.99,Churned,COMP-01,100.62
2905,3034,2024-11-20,,PREMIUM,39.99,Active,,581.19
2906,245,2023-03-24,2023-12-07,PREMIUM,39.99,Churned,COMP-01,343.91
2907,2152,2024-11-02,,PREMIUM,39.99,Active,,605.18
2908,6916,2024-07-17,,BASIC,9.99,Active,,187.15
2909,8761,2026-02-24,2027-11-10,PREMIUM,39.99,Churned,SERVICE-02,831.79
2910,8904,2025-07-01,,BASIC,9.99,Active,,70.93
2911,6606,2025-12-25,,STANDARD,19.99,Active,,23.99
2912,9508,2023-10-09,,BASIC,9.99,Active,,281.05
2913,9406,2024-05-11,2025-09-21,PREMIUM,39.99,Churned,TECH-01,663.83
2914,7423,2023-08-03,,PREMIUM,39.99,Active,,1214.36
2915,8231,2024-05-19,,PREMIUM,39.99,Active,,827.79
2916,6174,2024-05-16,,STANDARD,19.99,Active,,415.79
2917,4857,2024-12-08,2026-01-22,PREMIUM,39.99,Churned,TECH-01,546.53
2918,9784,2024-03-10,,STANDARD,19.99,Active,,460.44
2919,5239,2024-08-26,2026-01-13,PREMIUM,39.99,Churned,SERVICE-02,673.16
2920,7106,2023-09-01,,STANDARD,19.99,Active,,587.71
2921,8307,2023-11-01,,BASIC,9.99,Active,,273.39
2922,7576,2024-09-16,,STANDARD,19.99,Active,,333.83
2923,6742,2023-05-09,,PREMIUM,39.99,Active,,1329.0
